start,end,F0final_sma_de,voicingFinalUnclipped_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de,logHNR_sma_de,audspec_lengthL1norm_sma_de,audspecRasta_lengthL1norm_sma_de,pcm_RMSenergy_sma_de,pcm_zcr_sma_de,audSpec_Rfilt_sma_de[0],audSpec_Rfilt_sma_de[1],audSpec_Rfilt_sma_de[2],audSpec_Rfilt_sma_de[3],audSpec_Rfilt_sma_de[4],audSpec_Rfilt_sma_de[5],audSpec_Rfilt_sma_de[6],audSpec_Rfilt_sma_de[7],audSpec_Rfilt_sma_de[8],audSpec_Rfilt_sma_de[9],audSpec_Rfilt_sma_de[10],audSpec_Rfilt_sma_de[11],audSpec_Rfilt_sma_de[12],audSpec_Rfilt_sma_de[13],audSpec_Rfilt_sma_de[14],audSpec_Rfilt_sma_de[15],audSpec_Rfilt_sma_de[16],audSpec_Rfilt_sma_de[17],audSpec_Rfilt_sma_de[18],audSpec_Rfilt_sma_de[19],audSpec_Rfilt_sma_de[20],audSpec_Rfilt_sma_de[21],audSpec_Rfilt_sma_de[22],audSpec_Rfilt_sma_de[23],audSpec_Rfilt_sma_de[24],audSpec_Rfilt_sma_de[25],pcm_fftMag_fband250-650_sma_de,pcm_fftMag_fband1000-4000_sma_de,pcm_fftMag_spectralRollOff25.0_sma_de,pcm_fftMag_spectralRollOff50.0_sma_de,pcm_fftMag_spectralRollOff75.0_sma_de,pcm_fftMag_spectralRollOff90.0_sma_de,pcm_fftMag_spectralFlux_sma_de,pcm_fftMag_spectralCentroid_sma_de,pcm_fftMag_spectralEntropy_sma_de,pcm_fftMag_spectralVariance_sma_de,pcm_fftMag_spectralSkewness_sma_de,pcm_fftMag_spectralKurtosis_sma_de,pcm_fftMag_spectralSlope_sma_de,pcm_fftMag_psySharpness_sma_de,pcm_fftMag_spectralHarmonicity_sma_de,mfcc_sma_de[1],mfcc_sma_de[2],mfcc_sma_de[3],mfcc_sma_de[4],mfcc_sma_de[5],mfcc_sma_de[6],mfcc_sma_de[7],mfcc_sma_de[8],mfcc_sma_de[9],mfcc_sma_de[10],mfcc_sma_de[11],mfcc_sma_de[12],mfcc_sma_de[13],mfcc_sma_de[14]
0 days 00:00:05.170000,0 days 00:00:05.230000,0.0,1.0715972e-05,0.0,0.0,0.0,0.0,-0.036503017,-0.10372405,-0.001270142,-0.0028819453,0.0017789021,-0.0038100332,0.00028250218,-0.021789808,-0.0923567,-0.097008504,-0.17322817,-0.11528399,-0.11766799,-0.14429128,-0.17663856,-0.17568958,-0.24563651,-0.24914265,-0.22777195,-0.23293617,-0.098766245,-0.14587699,-0.2549078,-0.10171608,-0.006771433,-0.01952545,-0.013420296,0.008662832,0.005015445,0.0016715288,-0.0021468257,-0.0004539825,-41.666664,-83.33333,-93.75,-116.66667,-0.0073429868,-74.90187,-0.29188263,-25525.43,1.3295493,26.835627,0.0005010054,-0.0711556,-0.0006730191,-1.8795326,4.311141,3.53656,1.6734781,2.2810636,1.2698047,-1.0392894,-3.860899,0.36666527,1.3696557,-0.6530633,-1.0155289,0.28429335,1.7846807
0 days 00:00:05.180000,0 days 00:00:05.240000,0.0,7.3370275e-06,0.0,0.0,0.0,0.010703735,-0.022466868,-0.07560997,-0.0007838538,-0.0021527782,0.0021252297,-0.009187883,-0.004027209,-0.023187477,-0.082389995,-0.1439387,-0.17121594,-0.13391314,-0.13562544,-0.14373526,-0.13014723,-0.136745,-0.15742531,-0.15744409,-0.11712649,-0.15079525,-0.065141246,-0.069061816,-0.1392024,-0.04328396,0.012692553,-0.0028612614,0.011902774,0.020032143,-0.0008159995,0.0046595633,-0.0012555051,-0.00014688606,-11.458331,-45.833332,-73.95833,-51.04167,-0.004980931,-42.505608,-0.18308465,-8482.05,1.0123065,18.343685,0.00035463244,-0.042418927,-0.00020109983,-2.0522351,2.3906493,3.6890907,1.8923867,2.3402271,-0.5960182,-4.124877,-4.2740545,1.1780293,-0.16378441,0.7997028,-1.1187456,0.8012277,3.7924461
0 days 00:00:05.190000,0 days 00:00:05.250000,0.0,1.3522121e-05,0.0,0.0,0.0,0.027019288,-0.0057015778,-0.042232633,-1.9157213e-05,-0.0022569443,-0.00027314574,-0.01136332,0.0015581995,-0.0084234,-0.044751573,-0.14833698,-0.13881294,-0.121655725,-0.12730108,-0.119893715,-0.0591299,-0.05972322,-0.079960175,-0.08256775,-0.05091579,-0.07972371,-0.036806054,0.008220231,-0.022890538,-0.0021040677,0.02494517,0.005000728,0.02736644,0.030286312,-0.0021195053,0.0013266146,-2.3987703e-05,-1.4223712e-06,12.500002,1.0416657,-29.166672,-34.375,-0.0023605619,-6.9601545,-0.059909414,-1915.489,0.28515655,0.8221443,2.2582442e-05,-0.006314361,0.00041456692,-0.8674793,0.59987056,3.1055036,1.5600712,1.301831,-2.5043797,-6.707372,-4.358623,1.4959637,-1.2728952,-0.64918613,-3.0579603,-0.27256355,4.004047
0 days 00:00:05.200000,0 days 00:00:05.260000,0.0,2.2484606e-05,0.0,0.0,0.0,0.043152224,0.0055731833,-0.00900436,0.0007761676,-0.0023263884,-0.003981722,-0.0042814836,0.018209258,0.018814093,0.0039138496,-0.11200472,-0.08621572,-0.083783135,-0.095507406,-0.0778705,0.028956885,0.01903612,-0.028224071,-0.028013846,-0.009297317,-0.014277076,-0.013245356,0.06112256,0.05814267,0.017456567,0.030871421,0.013244569,0.025507648,0.031216323,0.00030432938,-0.0042081713,0.0005880011,5.8277634e-05,23.958332,19.791666,6.25,-9.374994,0.0014816306,12.116234,-0.01130631,-650.64923,-0.17071977,-5.808558,-0.00031894597,0.013445805,0.00084879424,0.3404068,-0.04504342,1.9462017,0.93844336,-0.0034481524,-2.9535835,-6.2457027,-4.536353,1.091213,0.6664352,-1.5631722,-4.1940293,-1.3622785,2.6886177
0 days 00:00:05.210000,0 days 00:00:05.270000,0.0,2.7043867e-05,0.0,0.0,0.0,0.04401553,0.0091633815,0.014714909,0.0015341011,-0.001979166,-0.0057047093,0.012301175,0.038043585,0.047468483,0.046270248,-0.053894352,-0.034118824,-0.03705539,-0.05304557,-0.03538185,0.10385382,0.06865759,-0.00028806628,0.0044071614,0.015950859,0.03554339,0.004896134,0.06591284,0.072386846,0.016911786,0.026589919,0.017610848,0.0094679175,0.021121979,0.0012340664,-0.0065526366,0.0011426295,5.407136e-05,20.833332,14.583333,14.583334,-10.416662,0.0028498576,7.539664,-0.09060421,-10504.729,-0.038514186,4.459235,-0.00072176754,0.010297293,0.0012709284,1.561816,0.7212124,0.6192109,1.037002,-0.34549528,-1.9892763,-3.8188598,-4.4003277,-0.2676918,2.165564,-1.7752736,-3.5483098,-1.0113858,0.9697844
0 days 00:00:05.220000,0 days 00:00:05.280000,-0.00034082317,2.1068736e-05,0.0,0.0,0.0,0.02882668,0.0073940502,0.02389286,0.0018840464,-0.0011458339,-0.003424087,0.034246255,0.051622402,0.067849435,0.073539056,-0.004518342,-0.0060430644,-0.0011442363,-0.016332027,-0.0010426671,0.13850346,0.07940686,0.008381957,0.013134485,0.022874665,0.046492077,0.014142156,0.02539717,0.03352215,0.009170962,0.013847083,0.016873026,-0.0027569234,0.00830251,0.0009002507,-0.0017302573,0.0012779158,3.7282924e-05,9.374997,-3.125,0.0,-18.75,0.003051408,-6.828311,-0.19725125,-17381.064,0.37688756,19.21885,-0.0010132513,-0.003766796,0.0014554369,1.71016,2.002568,-0.16893864,1.5132535,1.0570803,-0.28469545,-2.4163873,-4.11036,-1.6561253,2.1471462,-0.2069356,-0.97527903,0.22998676,0.51934445
0 days 00:00:05.230000,0 days 00:00:05.290000,-0.0012835488,9.77176e-06,0.0,0.0,2.6754149e-05,0.014401712,0.0035943016,0.021627003,0.0016984667,0.00125,0.0013417297,0.0489049,0.049357567,0.07482594,0.08299673,0.013596344,-0.007279569,0.01964108,0.015941069,0.028866926,0.12399645,0.05565558,0.004717079,0.010569176,0.017723184,0.02038815,0.0136634465,-0.033786498,-0.019492567,0.007289964,0.0016474307,0.014578223,0.0005470395,0.0042278944,0.0047968747,0.007587856,0.0011099005,1.2819373e-05,2.0833313,-10.416664,-6.249997,-20.833338,-0.0015957106,-11.172109,-0.20175023,-15410.222,0.67153275,28.38556,-0.00092354894,-0.008783868,0.0015754029,1.1162846,2.1670966,-0.79050064,1.5038669,2.4391632,1.1199989,-1.1333504,-4.401143,-4.1649084,0.20969422,2.191481,1.7904186,1.5360405,0.28007144
0 days 00:00:05.240000,0 days 00:00:05.300000,-0.0010867451,-1.9070854e-06,-4.4571034e-06,0.0,4.9585e-05,0.0042979573,0.00061813445,0.015077526,0.0011582975,0.004444445,0.004974868,0.050667383,0.037884872,0.06821616,0.073677614,0.006035554,-0.021410441,0.02592181,0.0391602,0.05232259,0.066440776,0.016741812,-5.143285e-05,0.00956544,0.006383133,-0.01825052,0.008248585,-0.06809648,-0.041992605,0.018600333,-0.0049248873,0.012770909,0.013778364,0.0077343644,0.012388557,0.015228376,0.0007310606,-9.519717e-06,0.0,-7.2916656,-14.583331,-17.708338,-0.0024705802,-8.848869,-0.15455103,-9742.395,1.0116732,50.22408,-0.00072301074,-0.007469356,0.0018230245,0.3168934,1.9091635,-0.015351486,0.7205307,2.1160083,1.5607821,-0.94139403,-3.2376084,-4.4579725,-1.8888309,2.8775778,2.7032278,1.1099726,-0.74320555
0 days 00:00:05.250000,0 days 00:00:05.310000,-0.0015791623,-1.1452092e-05,-1.1008293e-05,-1.2323569e-06,-1.0264525e-06,0.0033511687,0.00050650537,0.014225828,0.00037389545,0.0077777775,0.005003589,0.037528925,0.01949045,0.04930389,0.049257208,-0.0049203215,-0.028592557,0.023579273,0.048376754,0.075459085,-0.015707279,-0.024451887,0.0014363676,0.019469216,0.0023858547,-0.030506903,0.024511386,-0.050601207,-0.018480241,0.05032147,0.008777594,0.018771488,0.03619975,0.021826912,0.027424216,0.024008274,0.00020249262,-4.222274e-05,0.0,-5.208333,-6.249997,-4.1666718,-0.002071011,-2.925328,-0.065093234,821.9582,1.3521886,61.232216,-0.00026911855,-0.0027436228,0.0013901133,-0.99319303,1.3550626,0.78435934,-0.7496004,-0.51427716,1.8800488,0.73214036,-1.4619348,-3.8943603,-2.1124034,3.046262,3.133376,0.610573,-3.3095481
0 days 00:00:05.260000,0 days 00:00:05.320000,-0.0029326633,-1.537936e-05,-7.931351e-06,-5.071413e-06,-6.47596e-06,0.0015599264,0.0047153262,0.022915732,-0.00019679106,0.010208333,0.0029451163,0.01678389,0.001271379,0.023415428,0.020626033,0.005665338,-0.012176311,0.020159015,0.046520997,0.09365259,-0.10000354,-0.053522825,0.014708969,0.04138077,0.006811035,-0.0033599795,0.072644755,0.004765189,0.02869029,0.09048699,0.039010413,0.03641991,0.06449643,0.048172016,0.04863351,0.037611555,0.00029232696,-5.381587e-05,-2.0833313,-3.1250014,3.124997,6.25,-0.00059567764,1.1820114,0.02566738,6465.9297,1.4049683,57.00234,-1.1583883e-05,0.0009515375,0.00053916936,-1.5222416,1.1578491,0.696339,-1.8281081,-3.1964638,1.0478984,2.6004727,1.6581932,-0.57868594,-1.7338612,1.57951,3.1865182,0.060223293,-5.267738
0 days 00:00:05.270000,0 days 00:00:05.330000,-0.0044281175,-1.3079501e-05,-2.4534409e-06,-5.575918e-06,3.217299e-05,-0.00064433727,0.015683088,0.043802638,-0.0004664963,0.0119791655,0.0016599089,-0.002303326,-0.015625417,-0.001081109,0.0014977694,0.05155914,0.033606462,0.030858323,0.048396528,0.10498296,-0.14956132,-0.051381636,0.052390497,0.08128128,0.024250288,0.050076645,0.14467016,0.07608755,0.08747884,0.13171563,0.07500802,0.063012466,0.09083475,0.08023325,0.0725378,0.056683492,0.00072203984,5.1250092e-05,-3.124997,10.416666,30.208332,34.375004,0.0019083958,17.311264,0.16112125,16779.441,0.26050797,-1.1276398,0.00015912615,0.015839472,-0.0007414391,-1.3461205,-0.66804045,-0.5492414,-2.480248,-4.8659935,0.037572004,3.821209,6.1220694,2.452243,-2.2084222,0.39221913,3.3750358,0.38234347,-5.3769703
0 days 00:00:05.280000,0 days 00:00:05.340000,-0.0049495995,-6.488348e-06,3.2477262e-06,2.3246369e-06,4.560914e-05,-0.0015286983,0.024868203,0.07086756,-0.00039635476,0.014027777,0.001266694,-0.018310819,-0.032100927,-0.022408556,-0.0075526116,0.1163193,0.1093748,0.08036111,0.07359755,0.11231971,-0.14550337,-0.0071324706,0.12691626,0.15328878,0.06301963,0.10819651,0.19904847,0.12484578,0.1411257,0.15190665,0.09097092,0.08324146,0.093026675,0.09536987,0.086442634,0.06492728,0.00070787163,0.00029068487,5.2083344,52.083332,67.70833,137.5,0.0040020016,54.162636,0.30804676,33554.043,-1.5827497,-68.43394,0.00033071273,0.04745255,-0.0014083302,-0.2344925,-3.7303054,-2.7058587,-2.3749363,-4.899697,-0.9648892,5.533398,10.3909445,3.6942863,-4.2834888,-1.22564,2.2093341,0.847962,-3.1583354
0 days 00:00:05.290000,0 days 00:00:05.350000,-0.004439928,-2.312548e-06,7.708307e-06,3.331975e-06,1.0097416e-05,-0.001924174,0.028950494,0.09076408,-0.00017778044,0.015416667,0.0005959257,-0.029769506,-0.044168323,-0.0471241,-0.017154241,0.16798191,0.20994918,0.18407913,0.11810539,0.1082619,-0.10281032,0.06867878,0.23621216,0.26555866,0.13124323,0.14254346,0.18902299,0.12122284,0.16911595,0.13029014,0.063497126,0.07229669,0.047594834,0.061069936,0.06890203,0.04467088,-0.0003019249,0.0006867395,12.5,102.08333,93.75,268.75,0.0068734763,93.557045,0.35952255,53603.6,-2.934239,-96.667274,0.0003586331,0.07906701,-0.0010379852,1.0655724,-6.6723604,-3.7837958,-1.4235561,-4.328194,-1.2658294,7.725209,14.41715,2.2104821,-6.4803705,-2.296504,0.59856874,0.2823392,-0.65115243
0 days 00:00:05.300000,0 days 00:00:05.360000,-0.0036099001,-3.238229e-06,7.1483055e-06,3.3264168e-06,-4.0374605e-05,-0.0017498053,0.02739813,0.09777064,2.2875518e-05,0.0153125,-0.0012551427,-0.03708863,-0.051304437,-0.07809575,-0.037632108,0.16684799,0.3107218,0.33375615,0.15982203,0.0987661,-0.050092954,0.12919798,0.35153672,0.4182229,0.24735546,0.14688106,0.11656749,0.07008661,0.15719436,0.07594571,0.005988264,0.023227071,-0.02554357,-0.013146961,0.020762544,0.0033165992,-0.0018886182,0.0011828972,13.541664,131.25,103.125,375.0,0.0070383167,115.25012,0.29487866,73669.625,-3.0067925,-84.67236,0.00030021073,0.093134284,-0.00019844621,1.4010578,-7.706389,-3.6050944,0.2887581,-3.0795517,-0.109519385,10.190267,14.81452,-0.973901,-7.4826202,-1.7183403,-0.9111725,-1.6893101,1.3945808
0 days 00:00:05.310000,0 days 00:00:05.370000,-0.002912432,-3.3662907e-06,-4.228457e-06,-2.771343e-06,-7.007449e-05,-0.0013101482,0.023106208,0.08870977,0.0003475204,0.012777778,-0.001577729,-0.03703851,-0.049062315,-0.1022964,-0.06139497,0.10796831,0.36900407,0.44643694,0.17327464,0.083749756,-0.0084374305,0.1355398,0.41419682,0.5533217,0.39206475,0.11237695,0.0096491575,-0.0070474027,0.091471456,0.003280735,-0.0507859,-0.03308637,-0.078756765,-0.085519634,-0.035103988,-0.03577295,-0.0023941502,0.0017432714,2.0833313,111.45833,150.0,364.58334,0.004769773,108.85488,0.17317215,83143.69,-1.9429436,-38.964516,-5.5440283e-05,0.08112782,0.000819587,1.3000615,-5.8067274,-2.7759671,1.9777298,-0.98907375,-0.060943507,10.408472,11.243126,-2.5092418,-5.0815697,0.33843073,-0.57805383,-3.7560973,2.2612903
0 days 00:00:05.320000,0 days 00:00:05.380000,-0.0024297575,-9.851689e-07,-1.2735998e-05,-8.554852e-06,-5.8611626e-05,-0.0006309698,0.01979072,0.07297429,0.00038273624,0.008888886,0.0012611926,-0.028741661,-0.038961638,-0.099512324,-0.06983562,0.02634859,0.33865494,0.43498102,0.1608341,0.072481275,0.029040009,0.084964275,0.39458746,0.60990113,0.51795435,0.060112227,-0.07768142,-0.055862475,0.01805153,-0.043722797,-0.06915641,-0.06165148,-0.079122,-0.110442564,-0.06799816,-0.049150966,-0.0016570122,0.0020858874,-6.2499986,61.458332,226.04167,243.75,0.0009702757,91.56233,0.108235076,84378.67,-0.9635026,-16.294437,-0.00024376511,0.060153972,0.0009766392,0.7522224,-3.5360405,-1.3990563,2.4867992,0.8383911,-0.2717491,7.0907373,5.887042,-3.3835151,-2.7146769,3.5631874,0.5336882,-4.0753736,2.279676
0 days 00:00:05.330000,0 days 00:00:05.390000,-0.001832133,4.9748696e-06,-1.254294e-05,-6.4930937e-06,-7.020754e-05,-0.00021323611,0.011841273,0.05385419,6.728088e-05,0.005347222,0.005099468,-0.018962849,-0.025924843,-0.063716605,-0.055802524,-0.039062202,0.20824394,0.27279264,0.1474472,0.062944196,0.06556686,0.021088958,0.2987482,0.52617633,0.53954446,0.01877768,-0.11868729,-0.06216999,-0.019705916,-0.04430871,-0.04658085,-0.04845335,-0.03761939,-0.08069345,-0.06511089,-0.039421726,-0.00051328243,0.0016957524,7.2916656,20.833338,308.33334,122.91667,-0.001518175,82.73766,0.12712917,72708.81,-0.37618273,-2.1118522,-4.8238785e-06,0.050560452,0.00040340098,0.16325912,-1.7214439,-0.63837326,1.5829298,2.0208871,-1.0378602,2.2090049,0.68716276,-3.402076,-1.0887693,4.892583,1.3765647,-0.92426264,2.54506
0 days 00:00:05.340000,0 days 00:00:05.400000,-0.0012958015,9.361139e-06,-7.24839e-06,-5.3177155e-06,-5.173524e-05,-3.0243697e-05,0.0046612383,0.032465734,-0.00035562023,0.0015277758,0.00611985,-0.0130153475,-0.015287426,-0.013173634,-0.02920022,-0.06538954,0.03076576,0.049488258,0.15293005,0.041426025,0.088007845,-0.007209408,0.17677347,0.31777284,0.40591413,0.00060979126,-0.11538446,-0.044575322,-0.00241369,-0.0011205435,-0.006894791,-0.0112512885,0.00034749508,-0.031696558,-0.044615954,-0.024818372,0.000111621295,0.00079865084,14.583333,1.0416687,232.29166,26.041662,-0.0024046823,57.262535,0.13968006,45338.023,-0.2049727,-0.68924916,0.00028688152,0.034542687,-0.00028094306,-0.21409225,-1.2318943,-0.19171876,-0.23195115,2.4222233,-1.1153933,-1.2979244,-0.8871002,-3.0948596,-1.5250962,3.4481647,1.3425978,2.4834666,2.5938268
0 days 00:00:05.350000,0 days 00:00:05.410000,-0.0010439131,1.06165635e-05,-2.3925295e-06,-2.5780494e-06,-1.0202947e-05,-0.00035460643,-0.00022467374,0.012517571,-0.00049021404,-0.001458335,0.0025327548,-0.012598969,-0.010197681,0.0257263,-0.009600192,-0.06736946,-0.1109939,-0.09809542,0.16930482,0.009562301,0.08930418,0.013696504,0.07858851,0.066026114,0.15476823,0.0009752512,-0.08244077,-0.024870062,0.05047338,0.06153836,0.02651031,0.016033452,0.011584836,0.0070597767,-0.026667481,-0.015394491,2.2344059e-06,-0.0001730794,41.666668,0.0,74.999985,-11.458349,-0.0012633823,24.777649,0.092174724,5363.9624,-0.07805138,-0.1823149,0.00038961106,0.018309986,-0.0005037701,-0.36530876,-1.1263921,-0.6482263,-1.421472,2.6701636,-0.16948605,-2.668428,-0.59595793,-1.7525806,-2.1538692,0.6993847,0.28275377,4.327272,2.6010861
0 days 00:00:05.360000,0 days 00:00:05.420000,-0.0011282852,8.01028e-06,-1.7528927e-06,-3.8773373e-06,2.8893668e-05,-0.0003992601,0.002297467,-0.0032057643,-0.00011514798,-0.003993054,-0.0022781952,-0.014349024,-0.010272893,0.040177405,-0.003168568,-0.057157476,-0.15739773,-0.11789753,0.17054304,-0.020883406,0.07764549,0.064787805,0.021660471,-0.13846616,-0.09938159,-0.0045920014,-0.045215834,-0.022703934,0.07951125,0.09543474,0.043407083,0.0254502,0.0036426545,0.019065356,-0.020298988,-0.010612381,-6.8379195e-05,-0.00028529513,64.58333,7.291669,-44.791676,-28.125011,-0.0014181056,0.68349,0.016315604,-24980.598,0.0005845487,0.06871221,0.00011375651,0.006017196,4.4991633e-05,-0.097005084,-1.223388,-1.5570316,-1.523463,2.4477906,0.18231277,-1.9259098,0.6833752,-0.041535664,-0.8272869,-1.4427258,0.26474634,3.7236989,2.47636
0 days 00:00:05.370000,0 days 00:00:05.430000,-0.0012078034,-1.8991607e-06,-2.0545638e-06,-3.3110891e-06,4.4905122e-05,-0.010733762,0.006159544,-0.009497762,0.00022244695,-0.0041666655,-0.0048103645,-0.012920482,-0.012025559,0.03004923,-0.0047525824,-0.038544893,-0.12038388,-0.04821048,0.14161159,-0.028788734,0.07201079,0.10861202,-0.00037567614,-0.22791317,-0.24146417,-0.016844213,-0.013031053,-0.018600678,0.06473508,0.07934167,0.048247278,0.016879786,-0.0058888793,0.012233824,-0.020947944,-0.005160266,-0.00015570046,3.976077e-05,89.583336,18.750006,-34.37501,-21.875011,-0.0028960526,3.2284303,-0.030800391,-34430.004,0.012804657,0.11126907,-9.929505e-05,0.01008389,0.00047441068,0.2011631,-1.4692532,-1.8799312,-0.869806,1.6539211,1.0061798,-0.44070703,1.195084,1.3840497,0.56136894,-1.9841931,0.2255764,1.64345,1.2091657
0 days 00:00:05.380000,0 days 00:00:05.440000,-0.00024409988,-1.5320948e-05,-3.2545375e-07,-3.5414593e-07,-4.8426125e-07,-0.026257347,0.00640834,-0.009666133,0.00019068252,-0.0035416633,-0.004300706,-0.009725353,-0.013260943,0.008625406,-0.0047440887,-0.016976159,-0.065047644,0.0197227,0.089709446,-0.011064899,0.0771475,0.11885077,-0.020254755,-0.2232517,-0.24556327,-0.01945815,0.017792428,-0.00070370437,0.012510824,0.016775597,0.046860863,0.0019253254,-0.0071887076,-0.0029789447,-0.0188846,0.0021626353,-0.00014207175,0.00026022838,81.25,31.250011,70.83335,5.2083254,-0.0039443546,21.638971,-0.0077102184,-20060.1,-0.029541511,0.017632056,-2.1332875e-05,0.021564472,0.00033608163,0.12906227,-1.6380094,-1.4552084,-0.26752168,0.13779745,1.802211,0.64120877,-0.072827145,1.4183906,2.1398163,-1.6793467,1.3964214,0.39651245,0.20599918
0 days 00:00:05.390000,0 days 00:00:05.450000,0.0,-3.1024367e-05,0.0,0.0,0.0,-0.04170566,0.0033444315,-0.0075372932,-2.1568127e-05,-0.0047222236,-0.0021084622,-0.0036908432,-0.009768861,-0.013982999,-0.0008213967,0.0033464073,-0.042464804,0.033356976,0.024717068,0.01146543,0.07639043,0.08827932,-0.052926302,-0.16837032,-0.16665933,0.003207624,0.052390598,0.04855498,-0.036063265,-0.05547427,0.038898718,-0.0047112466,-0.0038334548,-0.012042051,-0.011200351,0.007539964,-0.0001108584,0.00015432834,6.25,17.708344,88.54169,16.666676,-0.001935441,10.871099,0.018520594,5044.4595,-0.027720962,-0.04828961,2.9797293e-05,0.0077247857,-0.00013946407,-0.089646146,-0.96500856,0.2743978,0.55370873,-0.850904,2.6301389,1.2960498,-1.7054164,1.99486,1.5300121,-1.3689367,1.2883456,-1.479749,-1.575248
0 days 00:00:05.400000,0 days 00:00:05.460000,0.0,-3.9455288e-05,0.0,0.0,0.0,-0.04167198,-0.0009561807,-0.007285869,-0.00027059967,-0.007673613,-0.00013985038,0.0015945553,0.0011670559,-0.025167933,0.0059021325,0.013002229,-0.059332658,-0.023345541,-0.05742831,0.016321372,0.05373478,0.030480683,-0.094051674,-0.12025795,-0.08481391,0.053895008,0.08943941,0.12994394,-0.055968367,-0.09818071,0.024029827,-0.00467757,0.0043707667,-0.0045016645,0.0031720041,0.011379033,0.00018963186,-2.6233402e-05,-56.25,-7.2916627,77.08335,18.750011,0.0035210624,0.99125975,0.051294424,26958.13,-0.017819416,-0.07621412,0.00012173704,-0.004883325,-0.00061485777,-0.48762664,0.024388503,2.0157795,1.3712523,-2.5811875,1.6244652,-0.09260502,-3.6285694,2.3882544,0.9519625,-0.803522,0.8165337,-1.9266446,-1.9681667
0 days 00:00:05.410000,0 days 00:00:05.470000,0.0,-3.3301945e-05,0.0,0.0,0.0,-0.026018798,-0.0032975196,-0.009116447,-0.0004976305,-0.011909724,0.00093852135,0.0047745197,0.016030248,-0.019037876,0.016306747,0.01309756,-0.08659303,-0.12989518,-0.15303293,-0.005567646,0.0057641147,-0.022304963,-0.11484866,-0.09536426,-0.032591056,0.11738572,0.12235539,0.20177159,-0.062117267,-0.1003327,0.004964697,0.0040041683,0.019268775,0.017311608,0.023417223,0.01726616,0.00044824052,0.00016335407,-87.5,-28.125,31.25,16.666687,0.006290965,3.3128173,0.08456373,43225.14,-0.03363459,-0.11001065,0.00013278113,-0.007884145,-0.00091563043,-0.83351403,0.9753269,2.8827088,2.7270072,-4.098655,-0.9538477,-1.2327992,-4.389867,2.6262765,1.3074896,-0.7314013,0.1835422,-1.2104069,-2.3171992
0 days 00:00:05.420000,0 days 00:00:05.480000,0.0,-1.3502024e-05,0.0,0.0,0.0,-0.010344468,-0.014347902,-0.019724643,-0.00081365806,-0.014027777,0.00081191363,0.0053835795,0.025146306,-0.004089272,0.026673514,0.0067138015,-0.100920126,-0.23845021,-0.24157314,-0.052660417,-0.05733831,-0.06291856,-0.12161746,-0.10899186,-0.034531068,0.14294133,0.12892836,0.19909763,-0.09037153,-0.07759398,-0.014603162,0.0075433133,0.036117177,0.044907283,0.04377871,0.02477569,0.00035462852,-0.00028890354,-63.541668,-62.500008,-52.08335,-61.458313,0.0062329313,-15.124072,0.031962823,18931.723,0.09238486,0.87703055,0.0003140014,-0.019974798,-0.0012124392,-1.0017598,2.4223971,2.0720258,2.923991,-4.5992055,-2.9013278,-0.9190892,-3.6039505,2.454348,2.5361893,-0.4963716,-0.17481168,1.1252811,-2.53189
0 days 00:00:05.430000,0 days 00:00:05.490000,0.0,1.233383e-05,0.0,0.0,0.0,0.0,-0.03102783,-0.04422022,-0.0011807061,-0.01503472,-0.0001646489,0.0032610386,0.019927224,0.00828875,0.03176369,-0.008591449,-0.10741769,-0.29164624,-0.28298005,-0.10694075,-0.11696555,-0.104761645,-0.15237543,-0.17234012,-0.101510905,0.08183986,0.10178101,0.08143793,-0.15377781,-0.057443418,-0.02161473,0.0023878098,0.04475551,0.061116207,0.06024471,0.032001324,-8.5862215e-05,-0.0012440551,-39.583336,-100.000015,-203.12502,-193.74998,-0.000823842,-73.70061,-0.10209236,-36743.945,0.5736222,6.8602614,0.00050002884,-0.059774857,-0.001456649,-0.94546926,4.619519,0.41295615,1.5513599,-2.850576,-1.9955906,0.7967043,-2.5132484,0.92137015,3.7013345,-0.8160796,0.5036084,3.7041821,-3.120088
0 days 00:00:05.440000,0 days 00:00:05.500000,0.0,2.4792276e-05,0.0,0.0,0.0,0.0,-0.04932446,-0.0810011,-0.0012922724,-0.014374999,-0.00022537113,0.0038900361,0.0016340703,0.0022258013,0.0194893,-0.034177374,-0.12077894,-0.26884452,-0.26420698,-0.1511772,-0.15763335,-0.16308829,-0.22991833,-0.27609482,-0.22737098,-0.07252324,0.022715997,-0.101954296,-0.21803293,-0.05005585,-0.013681054,-0.0032209635,0.038682472,0.06307635,0.06513208,0.030110175,-0.0007532473,-0.002377348,-52.083336,-151.04167,-385.41666,-369.79166,-0.0054582926,-173.59137,-0.35594034,-101010.016,1.334529,16.835047,0.00053996715,-0.13264984,-0.0016001456,-0.98408777,6.89956,-0.46031326,-0.5447098,1.6439731,1.1417282,2.5918307,-1.2139397,0.02384913,2.9581108,-0.06589136,1.0419548,4.0141172,-3.3779666
